state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
New York,trends The DNC,2024-08-19 18:45:16,no,0a611f6f1c9b13f90ea0b31571346d14cae1cebfee2b2dc140cbb2a9feb5cf3e,2024-08-20,New York's 19th Congressional District,New York,Northeast,0.85,20,1,20,1,10,1,15,1,15,R,10,R,10,R,15,R,10,R,20,0.85,20,0.85,20,0.85,20,1,15,1,15,R,20,R,30,R,10,R,15,R,20,1,10,1,10,R,0,R,10,1,10,R,10,1.no chance,20,national security,40,1.very disagreeable,20,5.very conscientious,30,5.very extraverted,30,4.somewhat high in neuroticism,30,1.very closed to experience,40,2.not very happy,30,White,100,5.55-64,20,M,10,Has a College Degree,30,"4.[75000, 100000)",80,married,90,4.highly interested,10,1.never trust other people,20,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,10,1.Very unfavourable,10,4.Very favourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,13,R,19,R,6.66666666666667
New York,trends Tic Tacs,2024-08-15 16:32:31,no,7c5df395f6ad8cbf0aa1ba5e323a5b4c27dd23d76a018f0242f39ca5d2691010,2024-08-18,New York's 12th,New York,Northeast,0.85,20,0.85,30,0.85,20,1,20,0.85,20,D,30,D,20,D,10,D,30,D,30,0.7,40,0.85,20,0.85,20,1,30,0.85,30,D,30,D,40,D,20,D,30,D,30,0.85,30,1,10,D,25,D,20,1,30,D,30,1.no chance,30,civil rights and racism,60,3.neither agreeable nor disagreeable,70,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,60,3.neither high nor low in neuroticism,80,4.somewhat open to experience,60,2.not very happy,80,White,90,4.45-54,50,F,40,Has a College Degree,70,"3.[50000, 75000)",80,single,70,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,20,No opinion,90,4.Very favourable,30,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,24,D,30,D,25
New York,trends Tottenham,2024-08-15 16:48:00,no,10cb4ebecf3513d0e1c2780c5dc5ea40f861e56a857fab5ee0e0a60ad9f14ac1,2024-08-17,New York 10th,New York,Northeast,0.85,40,0.85,40,0.85,40,0,100,0.5,100,stay home,80,D,60,stay home,90,stay home,100,stay home,90,0.3,50,0.7,40,0.85,60,0,100,0.5,100,stay home,70,stay home,90,D,80,stay home,100,stay home,90,0.7,50,1,20,stay home,90,stay home,100,0,100,stay home,100,1.no chance,100,healthcare,100,3.neither agreeable nor disagreeable,100,3.neither conscientious nor unconscientious,100,4.somewhat extraverted,40,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,2.not very happy,100,White,100,4.45-54,40,M,20,Has a College Degree,0,"5.[100000, max]",20,single,100,1.not interested at all,30,3.about half of the time trust other people,100,1.not paying attention at all,100,4.ind,100,3.moderate in ideological orientation,100,,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,stay home,84,stay home,86,stay home,96.6666666666667
New York,trends WMT,2024-08-15 16:33:27,no,8641e460c26acc860a95968a74dab9fb55710dc984db930e2091a52efcbff74f,2024-08-16,New York 4th,New York,Northeast,0.85,50,0.85,40,0.85,60,0.85,50,1,50,D,60,R,70,stay home,100,stay home,90,R,95,0.7,60,0.7,60,0.85,60,0.85,50,1,50,stay home,80,R,70,stay home,90,stay home,90,R,95,0.85,40,0.85,40,stay home,90,stay home,100,0.85,90,stay home,90,3.unlikely,60,jobs and the economy,30,3.neither agreeable nor disagreeable,70,5.very conscientious,30,5.very extraverted,30,3.neither high nor low in neuroticism,70,4.somewhat open to experience,50,3.rather happy,50,White,50,4.45-54,30,M,10,Has a College Degree,30,"5.[100000, max]",30,married,70,3.moderately interested,50,3.about half of the time trust other people,80,4.paying a lot of attention,40,4.ind,70,3.moderate in ideological orientation,80,,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,83,stay home,85,stay home,93.3333333333333
New York,trends Woody Allen,2024-08-15 16:47:30,no,249fbe08a37865d9ff329fee6e2b0692b0bd4036601a00e0818a79dabd534126,2024-08-17,New York 9th,New York,Northeast,0.85,25,0.85,25,0.85,40,0.85,30,0.85,30,D,30,D,35,D,35,D,40,D,50,0.7,60,0.85,40,0.85,30,0.85,30,0.85,30,D,70,D,50,D,40,D,50,D,50,0.85,30,0.85,15,D,20,D,30,0.85,50,D,50,2.highly unlikely,40,civil rights and racism,40,4.somewhat agreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,5.very open to experience,30,3.rather happy,50,White,80,2.25-34,50,F,0,Has a College Degree,40,"3.[50000, 75000)",80,single,70,4.highly interested,20,3.about half of the time trust other people,60,4.paying a lot of attention,30,1.strong D,40,1.very ideologically liberal,30,3.Somewhat Approves,50,3.Somewhat favourable,50,No opinion,90,3.Somewhat favourable,50,1.Very unfavourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,38,D,52,D,33.3333333333333
New York,trends Yale,2024-08-22 08:28:52,no,c668c07293108de2a801374b2b963782aaee979b5137ae67f89af52b48c1aef6,2024-08-22,New York 11th,New York,Northeast,1,20,0.85,20,1,20,1,20,1,20,R,30,R,30,R,30,R,30,R,30,0.85,30,0.85,30,0.85,30,1,20,0.85,20,R,40,R,40,R,40,R,40,R,40,0.85,20,1,20,R,10,R,20,0.85,20,R,20,2.highly unlikely,30,national security,30,3.neither agreeable nor disagreeable,50,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,4.somewhat open to experience,40,3.rather happy,50,White,80,6.65+,20,F,10,Has a College Degree,20,"4.[75000, 100000)",50,widowed,80,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,20,7.strong R,30,5.very ideologically conservative,30,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,60,1.Very unfavourable,20,4.Very favourable,20,3.Somewhat favourable,30,1.Very unfavourable,60,1.Very unfavourable,60,1.Very unfavourable,60,1.Very unfavourable,60,R,30,R,40,R,16.6666666666667
New York,candidates,2024-08-15 16:32:11,no,aea84b84184d3a8da35c01d1df7c83e75b5fa6a6820d886f01f7ac87ac5f4243,2024-08-19,New York 11th,New York,Northeast,0.85,25,0.85,20,1,10,1,20,1,20,D,20,D,10,D,20,D,20,D,20,0.85,25,0.85,20,0.85,20,1,20,0.85,20,D,30,D,30,D,10,D,20,D,20,1,10,1,10,D,5,D,15,1,30,D,30,2.highly unlikely,30,civil rights and racism,40,2.somewhat disagreeable,40,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,4.somewhat open to experience,40,3.rather happy,30,White,90,4.45-54,30,F,0,Has a College Degree,20,"4.[75000, 100000)",50,married,0,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,4.Very favourable,20,4.Very favourable,20,1.Very unfavourable,20,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,18,D,22,D,16.6666666666667
New York,candidates,2024-08-15 16:32:11,no,ccc60cd6a86a5498e60ebd5e6032be31f8ca26b48e1f303af13d324428384ce8,2024-08-19,New York 12th,New York,Northeast,0.85,30,0.85,30,0.85,30,0.85,60,0.85,60,D,60,D,50,D,50,stay home,85,stay home,85,0.85,40,0.7,30,0.85,25,0.7,75,0.85,75,D,60,D,60,R,35,stay home,90,stay home,85,0.85,20,0.85,20,D,50,R,50,0.85,70,K,70,3.unlikely,60,jobs and the economy,30,4.somewhat agreeable,60,5.very conscientious,40,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,4.somewhat open to experience,50,3.rather happy,85,White,85,2.25-34,40,M,10,Has a College Degree,20,"5.[100000, max]",30,single,70,4.highly interested,10,3.about half of the time trust other people,90,4.paying a lot of attention,15,4.ind,60,3.moderate in ideological orientation,40,2.Somewhat Disapproves,55,2.Somewhat unfavourable,50,No opinion,80,2.Somewhat unfavourable,55,1.Very unfavourable,55,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,66,stay home,66,R,56.6666666666667
New York,candidates,2024-08-15 16:32:11,no,5e180a60408863d378337a7f2cb6e564070b5242972bf585705753471c995514,2024-08-18,New York 12th,New York,Northeast,0.85,30,0.85,20,0.85,20,1,20,0.85,20,R,50,R,40,R,35,R,40,R,40,0.85,30,0.85,30,0.85,30,1,20,0.85,20,R,50,R,50,R,40,R,30,R,40,1,20,1,10,R,40,R,30,1,30,R,30,2.highly unlikely,30,national security,30,1.very disagreeable,20,5.very conscientious,40,5.very extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,50,2.not very happy,80,White,20,4.45-54,40,M,10,Has a College Degree,10,"5.[100000, max]",30,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,30,5.very ideologically conservative,20,1.Strongly Disapproves,30,1.Very unfavourable,30,No opinion,90,1.Very unfavourable,30,4.Very favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,1.Very unfavourable,30,R,41,R,42,R,33.3333333333333
New York,candidates,2024-08-15 16:32:11,no,ef484be56a8213786cdbd99692276925f885919e7f488e792925fda983d44e43,2024-08-18,New York 7th,New York,Northeast,0.85,25,0.85,20,1,10,1,20,1,20,D,35,D,30,D,20,D,20,D,30,0.7,60,0.85,25,0.85,20,0.85,30,1,30,D,50,D,35,D,30,D,25,D,40,0.85,20,1,20,D,10,D,30,1,30,D,30,2.highly unlikely,30,civil rights and racism,40,4.somewhat agreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,70,5.very open to experience,30,3.rather happy,70,White,60,4.45-54,40,M,20,Has a College Degree,10,"3.[50000, 75000)",70,single,80,4.highly interested,20,3.about half of the time trust other people,50,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,30,3.Somewhat favourable,30,3.Somewhat favourable,30,1.Very unfavourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,27,D,36,D,23.3333333333333
New York,candidates,2024-08-15 16:32:11,no,7b618d9d8693f8529e6c24e7a4fe3f50a3ac5c26600682545357127d86f7cc7c,2024-08-18,New York 10th,New York,Northeast,0.85,15,0.85,20,1,10,1,20,1,20,D,20,D,30,D,20,D,30,D,30,0.85,25,0.85,20,1,20,0.85,30,1,30,D,20,D,25,D,30,D,30,D,40,1,20,1,10,D,10,D,20,1,30,D,30,2.highly unlikely,40,healthcare,90,2.somewhat disagreeable,60,5.very conscientious,40,4.somewhat extraverted,60,3.neither high nor low in neuroticism,90,5.very open to experience,40,3.rather happy,80,White,50,6.65+,30,M,10,Has a College Degree,10,"5.[100000, max]",20,married,80,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,30,4.Strongly Approves,30,4.Very favourable,40,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,26,D,29,D,20
New York,candidates,2024-08-15 16:32:11,no,244719cc8de405cea4638923de9ede51d0328b5dbe8c0c298cf08be2a3a071c5,2024-08-19,New York's 11th Congressional District,New York,Northeast,0.85,20,1,20,1,10,0.85,20,1,20,D,30,D,50,D,30,D,50,D,40,0.85,30,0.85,20,1,10,0.85,20,1,20,D,50,D,60,D,50,D,40,D,40,1,10,0.85,20,D,20,D,40,1,50,D,50,2.highly unlikely,30,education,50,4.somewhat agreeable,40,5.very conscientious,30,4.somewhat extraverted,30,3.neither high nor low in neuroticism,60,4.somewhat open to experience,40,3.rather happy,50,White,15,6.65+,10,M,5,Has a College Degree,10,"5.[100000, max]",30,married,20,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,2.weak D,50,2.somewhat ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,50,No opinion,80,3.Somewhat favourable,40,1.Very unfavourable,30,No opinion,80,2.Somewhat unfavourable,70,No opinion,80,No opinion,80,3.Somewhat favourable,60,D,40,D,48,D,36.6666666666667
New York,candidates,2024-08-15 16:32:11,no,54fe2a994652a63a523667586c91326f2b88bb4ef87d58239d4c338aaa45c221,2024-08-19,New York 10th,New York,Northeast,0.85,20,0.85,30,0.85,20,0.85,30,0.85,30,D,30,D,20,D,30,D,20,D,30,0.85,30,0.85,20,0.85,30,0.85,30,0.85,30,D,40,D,10,D,10,D,30,D,30,1,15,1,20,D,10,D,30,0.85,30,D,30,3.unlikely,40,inflation and the cost of living,50,3.neither agreeable nor disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,5.very open to experience,30,3.rather happy,60,White,90,3.35-44,60,M,0,Has a College Degree,40,"5.[100000, max]",70,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,40,3.Somewhat favourable,30,No opinion,100,3.Somewhat favourable,40,1.Very unfavourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,26,D,24,D,23.3333333333333
New York,candidates,2024-08-15 16:32:11,no,115a0ffda32e682a1f2c306fdc72475874e42d1dcef8ba5605505b72ce2cba7b,2024-08-17,New York 11th,New York,Northeast,0.85,30,0.85,40,0.85,30,1,20,0.85,20,R,20,R,30,R,20,R,20,R,50,0.85,35,0.85,30,0.85,30,1,30,0.85,30,R,20,R,40,R,40,R,40,R,50,0.85,30,0.85,20,R,20,R,20,0.85,20,R,20,2.highly unlikely,30,jobs and the economy,40,3.neither agreeable nor disagreeable,80,3.neither conscientious nor unconscientious,70,3.neither extraverted nor introverted,60,3.neither high nor low in neuroticism,70,3.neither open nor closed to experience,70,3.rather happy,70,White,90,3.35-44,50,M,70,Does not have a College Degree,70,"3.[50000, 75000)",90,single,90,4.highly interested,20,3.about half of the time trust other people,80,4.paying a lot of attention,20,7.strong R,30,5.very ideologically conservative,30,1.Strongly Disapproves,30,1.Very unfavourable,30,No opinion,90,1.Very unfavourable,30,4.Very favourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,28,R,38,R,20
New York,candidates,2024-08-15 16:32:11,no,df6a0cc11622304a59c6db1ed3f0d0bb163562a7627a6d86408d3fe26c096796,2024-08-17,New York 9th,New York,Northeast,0.85,20,0.85,20,0.85,25,0.85,30,0.85,30,D,30,D,25,D,20,D,40,D,30,0.7,40,0.85,25,0.85,30,0.85,30,0.85,30,D,35,D,30,D,40,D,40,D,40,0.85,20,0.85,20,D,10,D,30,0.85,40,D,40,2.highly unlikely,40,civil rights and racism,30,5.very agreeable,40,3.neither conscientious nor unconscientious,90,3.neither extraverted nor introverted,90,3.neither high nor low in neuroticism,90,3.neither open nor closed to experience,90,3.rather happy,90,Black,0,3.35-44,80,F,0,Does not have a College Degree,80,"1.[min, 25000)",90,single,90,4.highly interested,20,4.most of the time trust other people,40,4.paying a lot of attention,20,1.strong D,30,1.very ideologically liberal,30,3.Somewhat Approves,40,No opinion,90,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,1.Very unfavourable,60,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,29,D,37,D,26.6666666666667
New York,candidates,2024-08-15 16:32:11,no,2d1eb3ae8eccea6c2e6d1ba9f40dfd55eabb4e5fdd70931619991ce94e51b3b3,2024-08-19,New York 12th,New York,Northeast,0.85,30,0.85,20,0.85,30,1,20,0.85,20,R,50,R,30,R,40,R,50,R,70,0.85,25,0.85,25,0.85,40,1,20,0.7,20,R,35,R,35,R,35,R,50,R,70,0.85,30,0.85,20,R,25,R,40,1,20,R,20,2.highly unlikely,30,national security,70,3.neither agreeable nor disagreeable,90,4.somewhat conscientious,50,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,4.somewhat open to experience,50,3.rather happy,80,White,90,3.35-44,60,F,10,Has a College Degree,50,"3.[50000, 75000)",90,married,50,4.highly interested,10,3.about half of the time trust other people,90,4.paying a lot of attention,20,7.strong R,40,5.very ideologically conservative,40,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,4.Very favourable,20,No opinion,90,3.Somewhat favourable,30,No opinion,90,No opinion,90,No opinion,90,R,48,R,45,R,28.3333333333333
New York,candidates,2024-08-15 16:32:11,no,c6412bd8d40dc1077ab470998bfdb844724b613dd4803b936afc2b9856ed9fc8,2024-08-18,New York 25th,New York,Northeast,0.85,30,0.85,30,0.85,20,0.85,40,0.85,40,D,40,D,40,D,30,D,20,D,20,0.85,40,0.7,40,0.85,30,0.85,40,0.85,40,D,30,D,30,D,25,D,20,D,20,0.85,20,0.85,15,D,30,D,20,1,20,D,20,2.highly unlikely,30,civil rights and racism,30,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,5.very open to experience,30,2.not very happy,40,White,90,1.18-24,30,F,60,Has a College Degree,30,"2.[25000, 50000)",80,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,50,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,3.Somewhat favourable,40,D,30,D,25,D,23.3333333333333
New York,candidates,2024-08-15 16:32:11,no,9e211d624d238a37783838b91d6ea790c36dac07b3bbc244724f58e47afd35b3,2024-08-16,New York 12th,New York,Northeast,0.7,60,0.7,50,0.85,30,0.85,50,0.85,50,R,40,R,55,R,50,R,60,R,60,0.7,60,0.7,50,0.5,60,0.5,80,0.85,80,D,70,D,60,stay home,80,R,70,R,60,0.85,40,0.85,30,R,20,R,50,0.85,30,R,30,3.unlikely,40,jobs and the economy,30,3.neither agreeable nor disagreeable,40,4.somewhat conscientious,30,4.somewhat extraverted,30,3.neither high nor low in neuroticism,50,4.somewhat open to experience,50,3.rather happy,40,White,100,2.25-34,40,F,10,Has a College Degree,60,"5.[100000, max]",70,single,80,3.moderately interested,30,3.about half of the time trust other people,40,3.paying some attention,30,7.strong R,60,4.somewhat ideologically conservative,50,1.Strongly Disapproves,60,1.Very unfavourable,60,No opinion,100,1.Very unfavourable,60,4.Very favourable,30,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,53,D,68,R,33.3333333333333
New York,candidates,2024-08-15 16:32:11,no,a63b29b757f9bdad9919a391dc06082d8765ff75e90d7e5cfb855e97d8d01d5d,2024-08-18,New York's 6th Congressional District,New York,Northeast,1,20,1,15,0.85,25,1,20,0.85,20,R,10,R,20,R,15,R,20,R,50,0.85,30,0.85,30,0.85,25,0.85,30,0.85,30,R,30,R,20,R,10,R,20,R,70,1,10,1,10,R,10,R,10,0.85,20,R,20,2.highly unlikely,30,jobs and the economy,30,3.neither agreeable nor disagreeable,70,4.somewhat conscientious,70,4.somewhat extraverted,70,3.neither high nor low in neuroticism,70,2.somewhat closed to experience,80,2.not very happy,80,White,50,4.45-54,40,F,5,Does not have a College Degree,70,"3.[50000, 75000)",80,married,70,4.highly interested,10,3.about half of the time trust other people,70,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,23,R,30,R,13.3333333333333
New York,candidates,2024-08-15 16:32:11,no,3974949529d5be60ef617181d129d9992bfbadb8f436cca5a3c7893c3f2930be,2024-08-15,New York 26th,New York,Northeast,0.85,20,0.85,20,0.85,20,0.85,30,0.85,30,R,20,R,30,R,30,R,30,R,30,0.85,30,0.85,30,0.85,20,0.85,30,0.85,30,D,50,R,40,R,30,R,30,R,30,0.85,20,0.85,20,R,30,R,30,1,30,R,30,2.highly unlikely,30,jobs and the economy,40,3.neither agreeable nor disagreeable,60,4.somewhat conscientious,50,4.somewhat extraverted,40,3.neither high nor low in neuroticism,70,4.somewhat open to experience,40,3.rather happy,50,White,50,6.65+,10,M,10,Has a College Degree,40,"5.[100000, max]",50,married,20,4.highly interested,20,3.about half of the time trust other people,90,4.paying a lot of attention,20,7.strong R,30,4.somewhat ideologically conservative,30,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,3.Somewhat favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,28,R,36,R,30
New York,candidates,2024-08-15 16:32:11,no,b263a52e0acd235102ee216861a89881d232e91b990724b6922e470a4e8a1b96,2024-08-19,New York 12th,New York,Northeast,0.85,20,0.85,30,0.85,20,1,10,0.85,10,R,40,R,40,R,30,R,30,R,30,0.85,20,0.85,30,0.85,30,0.85,20,0.85,20,R,40,R,50,R,25,R,30,R,30,0.85,20,1,20,R,30,R,30,1,20,R,20,3.unlikely,30,national security,50,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,2.somewhat closed to experience,60,3.rather happy,60,White,90,3.35-44,70,F,20,Has a College Degree,50,"5.[100000, max]",80,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,3.Somewhat favourable,30,3.Somewhat favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,34,R,35,R,26.6666666666667
New York,candidates,2024-08-15 16:32:11,no,040ffecc7222a10caf22d7f60c4a3da9114ffb7b8e9dff6604f5b07707a55fee,2024-08-19,New York's 12th,New York,Northeast,0.85,40,0.85,30,0.85,20,0.85,30,0.85,30,R,30,R,40,R,10,R,30,R,30,0.85,30,0.85,25,0.85,40,0.85,30,0.85,30,R,40,R,30,R,30,R,40,R,40,0.85,20,0.85,20,R,10,R,30,0.85,30,R,30,2.highly unlikely,30,immigration,30,2.somewhat disagreeable,40,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,2.somewhat closed to experience,40,2.not very happy,60,White,90,2.25-34,20,M,20,Does not have a College Degree,80,"2.[25000, 50000)",90,single,70,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,2.Somewhat unfavourable,60,1.Very unfavourable,20,4.Very favourable,20,3.Somewhat favourable,60,2.Somewhat unfavourable,60,No opinion,90,1.Very unfavourable,50,No opinion,90,R,28,R,36,R,23.3333333333333
New York,candidates,2024-08-19 18:29:23,no,b335e297a1254fcddfd941a1caaef26704384e7b840b2f5c0d06e72889b11eeb,2024-08-19,New York 9th,New York,Northeast,0.85,20,0.85,25,1,10,1,20,1,20,D,30,D,30,D,20,D,30,D,40,0.85,30,0.85,30,0.85,20,1,20,1,20,D,35,D,40,D,30,D,30,D,40,0.85,20,1,0,D,10,D,20,1,30,D,30,2.highly unlikely,20,civil rights and racism,40,4.somewhat agreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,80,4.somewhat open to experience,40,3.rather happy,80,White,70,4.45-54,40,F,10,Has a College Degree,30,"5.[100000, max]",50,married,70,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,20,3.Somewhat Approves,30,4.Very favourable,20,No opinion,80,3.Somewhat favourable,30,1.Very unfavourable,10,1.Very unfavourable,40,2.Somewhat unfavourable,40,No opinion,70,2.Somewhat unfavourable,60,3.Somewhat favourable,60,D,30,D,35,D,20
New York,candidates,2024-08-19 18:29:23,no,307cb3cfd776c85d21169531cee329e694d103b53ec5941ddb3b6775480edc28,2024-08-20,New York 14th,New York,Northeast,1,15,1,20,1,20,1,15,1,15,D,10,D,20,D,10,D,20,D,10,0.85,20,0.85,25,1,20,1,15,0.85,15,D,20,D,10,D,10,D,25,D,20,1,10,1,10,D,5,D,10,1,20,D,20,2.highly unlikely,25,education,85,3.neither agreeable nor disagreeable,85,5.very conscientious,30,3.neither extraverted nor introverted,85,3.neither high nor low in neuroticism,85,3.neither open nor closed to experience,85,2.not very happy,85,White,90,3.35-44,30,F,0,Has a College Degree,10,"5.[100000, max]",25,married,60,4.highly interested,10,3.about half of the time trust other people,85,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,25,4.Very favourable,10,No opinion,90,4.Very favourable,20,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,14,D,17,D,11.6666666666667
