state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
New York,trends Profar,2024-10-07 12:30:42,no,5ab36bb1fe41202b2bdc39c7483883ffbd94a4201af4d3b51892051212c44b08,2024-10-07,New York 25th,New York,Northeast,0.5,60,0.7,50,0.85,40,0.5,80,0.7,80,stay home,70,D,70,D,50,stay home,80,stay home,90,0.5,60,0.7,60,0.7,60,0.5,80,0.7,80,stay home,70,stay home,70,D,70,stay home,70,stay home,90,0.5,60,0.7,50,D,70,D,70,0.7,70,stay home,70,4.50-50,80,jobs and the economy,70,3.neither agreeable nor disagreeable,80,4.somewhat conscientious,60,3.neither extraverted nor introverted,70,3.neither high nor low in neuroticism,90,5.very open to experience,50,2.not very happy,80,White,10,2.25-34,60,M,20,Has a College Degree,60,"2.[25000, 50000)",90,single,90,3.moderately interested,50,3.about half of the time trust other people,90,3.paying some attention,50,4.ind,70,3.moderate in ideological orientation,60,2.Somewhat Disapproves,70,No opinion,80,No opinion,90,No opinion,80,No opinion,80,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,72,stay home,74,D,70
New York,trends RavensFlock,2024-10-13 21:13:40,no,c4a77d7ede523dc924c0d76c98214cacf4fb7490ffdb250c0276f7a6e0ea4e31,2024-10-15,New York 9th,New York,Northeast,0.85,20,0.85,30,1,20,1,20,1,20,D,30,D,25,D,30,D,30,D,60,0.85,30,0.85,30,0.85,30,1,20,1,20,D,40,D,40,D,40,D,40,D,60,0.85,25,1,15,D,40,D,25,1,30,D,30,1.no chance,20,healthcare,30,5.very agreeable,40,5.very conscientious,20,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,5.very open to experience,30,3.rather happy,60,Black,0,4.45-54,40,F,0,Has a College Degree,0,"5.[100000, max]",30,married,90,4.highly interested,20,4.most of the time trust other people,40,4.paying a lot of attention,20,1.strong D,20,2.somewhat ideologically liberal,30,4.Strongly Approves,30,4.Very favourable,30,No opinion,90,4.Very favourable,30,1.Very unfavourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,35,D,44,D,31.6666666666667
New York,trends Roman,2024-10-06 07:26:12,no,6e6ab4905de9b4f1a616b0c977a3d98ba4416514b7f63d960d4a8efc3bad00f5,2024-10-06,New York 11th,New York,Northeast,0.7,60,0.7,40,0.7,70,0.5,90,0.7,90,D,80,D,60,stay home,95,stay home,90,stay home,80,0.3,60,0.7,60,0.7,50,0.5,90,0.7,90,stay home,80,stay home,80,D,75,stay home,90,stay home,80,0.5,60,0.7,60,stay home,90,K,80,0.5,90,stay home,90,4.50-50,90,jobs and the economy,75,4.somewhat agreeable,70,4.somewhat conscientious,70,4.somewhat extraverted,60,3.neither high nor low in neuroticism,80,5.very open to experience,50,3.rather happy,80,White,60,2.25-34,50,M,40,Has a College Degree,70,"4.[75000, 100000)",70,single,60,2.slightly interested,80,3.about half of the time trust other people,90,2.paying only a little attention,85,4.ind,85,3.moderate in ideological orientation,81,3.Somewhat Approves,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,stay home,81,stay home,81,stay home,86.6666666666667
New York,trends Roman,2024-10-06 07:26:12,no,7830b5949c1d5aea6260e1c18a10620f6fdaaa3c837db8aecdb781925e5d4e15,2024-10-06,New York 6th,New York,Northeast,0.7,55,0.7,60,0.7,60,0.5,90,0.7,90,D,75,stay home,80,stay home,100,stay home,85,D,80,0.3,50,0.7,60,0.5,70,0.5,85,0.7,85,stay home,60,stay home,90,stay home,90,stay home,85,D,80,0.5,60,0.5,60,stay home,80,stay home,80,0.5,80,stay home,80,4.50-50,70,inflation and the cost of living,80,5.very agreeable,50,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,40,3.neither high nor low in neuroticism,70,4.somewhat open to experience,50,3.rather happy,50,Asian,60,2.25-34,50,F,10,Does not have a College Degree,90,"1.[min, 25000)",100,married,20,1.not interested at all,40,3.about half of the time trust other people,70,1.not paying attention at all,40,4.ind,80,3.moderate in ideological orientation,70,1.Strongly Disapproves,85,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,84,stay home,81,stay home,80
New York,trends Stanton,2024-10-08 06:10:49,no,53d87dbc4a0d20128d14e03482530ca1f3c98c60fd000fe2640a05d03716c2ab,2024-10-07,New York 15th,New York,Northeast,0.85,50,0.7,60,0.85,40,0.7,50,0.3,50,L,70,stay home,100,stay home,70,OTHER,90,stay home,90,0,50,0.3,60,0.7,50,0.7,50,0.3,50,stay home,70,stay home,70,stay home,70,OTHER,90,stay home,90,0.3,60,0.7,50,stay home,70,stay home,80,0.85,70,K,70,2.highly unlikely,40,crime,70,1.very disagreeable,50,5.very conscientious,30,5.very extraverted,30,4.somewhat high in neuroticism,50,5.very open to experience,60,1.not happy at all,60,White,100,2.25-34,60,M,30,Has a College Degree,10,"5.[100000, max]",20,single,80,3.moderately interested,40,2.some of the time trust other people,50,3.paying some attention,50,4.ind,70,3.moderate in ideological orientation,60,2.Somewhat Disapproves,60,No opinion,100,No opinion,100,2.Somewhat unfavourable,70,2.Somewhat unfavourable,70,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,stay home,84,stay home,78,stay home,73.3333333333333
New York,trends Tatis,2024-10-07 12:29:49,no,8b215971365c9419003029a584cac049bedace0871bd48d3700204b27ef2aa47,2024-10-07,New York 10th,New York,Northeast,0.7,60,0.7,50,0.85,40,0.85,50,0.85,50,D,70,D,70,D,60,D,80,stay home,90,0.3,50,0.5,60,0.85,60,0.85,50,0.85,50,D,60,D,70,stay home,90,D,70,stay home,90,0.7,40,0.85,40,D,70,D,60,0.85,70,D,70,4.50-50,50,healthcare,20,4.somewhat agreeable,60,4.somewhat conscientious,50,3.neither extraverted nor introverted,50,3.neither high nor low in neuroticism,80,5.very open to experience,30,3.rather happy,80,Asian,20,3.35-44,30,M,20,Has a College Degree,40,"5.[100000, max]",40,single,90,3.moderately interested,50,4.most of the time trust other people,60,3.paying some attention,50,3.ind - lean D,70,3.moderate in ideological orientation,50,3.Somewhat Approves,80,No opinion,100,No opinion,100,3.Somewhat favourable,80,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,74,D,76,D,66.6666666666667
New York,trends Tony D,2024-10-09 05:29:44,no,b4b05c8d4892e0a81b62631182a64d608b3b2ac8a1872f1317282fc3a962883b,2024-10-08,New York 26th,New York,Northeast,0.5,50,0.7,50,0.85,40,0.5,60,0.85,60,stay home,80,D,60,D,50,D,80,D,40,0.5,50,0.85,40,0.5,60,0.5,60,0.85,60,D,60,D,70,D,40,D,70,D,60,0.7,30,0.7,40,D,40,D,50,0.7,70,D,70,4.50-50,70,civil rights and racism,40,3.neither agreeable nor disagreeable,50,3.neither conscientious nor unconscientious,50,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,4.somewhat open to experience,40,2.not very happy,50,Black,30,2.25-34,50,M,10,Does not have a College Degree,80,"2.[25000, 50000)",75,single,70,2.slightly interested,40,3.about half of the time trust other people,50,2.paying only a little attention,70,3.ind - lean D,60,2.somewhat ideologically liberal,40,3.Somewhat Approves,70,3.Somewhat favourable,70,No opinion,90,3.Somewhat favourable,70,1.Very unfavourable,70,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,62,D,60,D,53.3333333333333
New York,trends UFC307,2024-10-06 07:27:10,no,c0173bf341f008afbb45ffcca0977bc7b7a08f0a9b720923868b7df8f1e967d0,2024-10-05,New York 10th,New York,Northeast,0.85,30,0.85,20,0.85,20,0.85,20,0.85,20,G,50,G,40,OTHER,70,G,50,D,50,0.85,30,0.7,30,0.85,35,0.85,30,0.85,30,D,40,D,40,G,55,G,60,D,50,0.85,20,1,10,stay home,50,W,50,0.85,40,W,40,2.highly unlikely,30,foreign policy,40,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,30,3.neither high nor low in neuroticism,50,5.very open to experience,20,2.not very happy,70,White,30,2.25-34,30,M,10,Has a College Degree,40,"4.[75000, 100000)",50,single,70,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,4.ind,40,2.somewhat ideologically liberal,30,1.Strongly Disapproves,50,1.Very unfavourable,50,No opinion,80,1.Very unfavourable,40,1.Very unfavourable,40,No opinion,80,No opinion,80,No opinion,80,3.Somewhat favourable,40,4.Very favourable,30,G,52,D,49,W,46.6666666666667
New York,candidates,2024-10-06 07:23:58,no,96ccd05c53b8fde3d91170d89922be8343528606e83bf61b45f257b54a3d5e04,2024-10-06,New York's 23rd Congressional District,New York,Northeast,0.85,20,0.85,20,1,20,1,30,0.85,30,R,10,R,10,R,20,R,20,R,20,0.85,30,0.85,30,0.85,25,1,30,0.85,30,R,20,R,25,R,20,R,30,R,20,1,10,1,10,R,10,R,5,1,20,R,20,1.no chance,20,jobs and the economy,30,2.somewhat disagreeable,50,4.somewhat conscientious,60,4.somewhat extraverted,50,3.neither high nor low in neuroticism,80,3.neither open nor closed to experience,80,2.not very happy,80,White,20,5.55-64,30,M,10,Has a College Degree,20,"4.[75000, 100000)",50,married,80,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,80,1.Very unfavourable,30,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,16,R,23,R,11.6666666666667
New York,candidates,2024-10-06 07:23:58,no,04dda0d0a490bfd0483030c350d66dbd3628d1b840e1170621f030d391f5cbfc,2024-10-06,New York 6th,New York,Northeast,0.85,30,0.85,30,1,10,1,20,0.85,20,R,20,R,20,R,20,R,20,D,40,0.85,30,0.85,30,0.85,20,1,20,0.7,20,R,35,R,25,R,30,R,20,D,50,1,10,1,10,R,10,R,10,1,20,R,20,1.no chance,20,national security,40,1.very disagreeable,30,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,30,4.somewhat high in neuroticism,30,2.somewhat closed to experience,40,2.not very happy,30,White,90,5.55-64,60,F,10,Does not have a College Degree,80,"2.[25000, 50000)",90,single,90,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,10,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,24,R,32,R,13.3333333333333
New York,candidates,2024-10-06 07:23:58,no,04cabd4a2b0311003beac39b2b8069230a6b66e217b0a33edcfd6be198d921b8,2024-10-06,New York's 17th,New York,Northeast,0.85,30,0.85,20,0.85,30,0.85,40,0.85,40,D,60,D,40,OTHER,70,D,50,stay home,50,0.7,60,0.85,30,0.85,25,0.85,40,0.85,40,D,75,D,50,D,55,D,50,stay home,50,0.85,30,0.85,20,D,60,D,60,0.85,50,D,50,3.unlikely,50,taxes and government spending,40,2.somewhat disagreeable,50,5.very conscientious,30,5.very extraverted,30,4.somewhat high in neuroticism,50,5.very open to experience,30,2.not very happy,60,White,40,3.35-44,30,F,10,Has a College Degree,30,"5.[100000, max]",30,single,80,4.highly interested,20,2.some of the time trust other people,60,4.paying a lot of attention,20,3.ind - lean D,50,3.moderate in ideological orientation,50,3.Somewhat Approves,50,3.Somewhat favourable,60,No opinion,90,3.Somewhat favourable,50,1.Very unfavourable,40,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,54,D,56,D,56.6666666666667
New York,candidates,2024-10-06 07:23:58,no,125010f6ca263224ace010e7bdf499f0e7d61ac110a7882aff5cf38a6109bea1,2024-10-07,New York 12th,New York,Northeast,0.7,60,0.7,60,0.7,60,0.5,80,0.85,80,D,70,stay home,90,stay home,90,stay home,90,D,50,0.5,60,0.7,50,0.5,70,0.5,80,0.7,80,D,75,stay home,80,stay home,85,stay home,90,D,50,0.7,60,0.7,60,stay home,100,stay home,80,0.5,90,stay home,90,4.50-50,90,national security,60,3.neither agreeable nor disagreeable,90,4.somewhat conscientious,50,3.neither extraverted nor introverted,90,3.neither high nor low in neuroticism,90,4.somewhat open to experience,40,3.rather happy,80,Asian,20,2.25-34,50,M,10,Has a College Degree,30,"5.[100000, max]",70,single,80,1.not interested at all,70,3.about half of the time trust other people,90,1.not paying attention at all,70,4.ind,90,3.moderate in ideological orientation,80,,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,stay home,78,stay home,76,stay home,90
New York,candidates,2024-10-06 07:23:58,no,c8b5d832767777b6e4faba90605cd833997bb64e41e7e8c50bbdf9d9acef296b,2024-10-06,New York 12th,New York,Northeast,1,20,0.85,20,1,30,1,20,1,20,D,30,D,10,D,30,D,20,D,40,0.85,20,0.85,20,0.85,20,1,20,1,20,D,10,D,30,D,10,D,20,D,50,1,20,1,10,D,10,D,15,1,20,D,20,1.no chance,20,jobs and the economy,40,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,70,White,80,3.35-44,60,F,60,Has a College Degree,50,"4.[75000, 100000)",60,single,80,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,1.strong D,10,1.very ideologically liberal,10,4.Strongly Approves,20,4.Very favourable,10,No opinion,80,4.Very favourable,20,1.Very unfavourable,10,No opinion,80,No opinion,80,No opinion,90,No opinion,80,No opinion,80,D,26,D,24,D,15
New York,candidates,2024-10-06 07:23:58,no,38803e0b65a96ac322b2c248c55e764ca3dd62cc4d02aa7800b79761a5d2736f,2024-10-06,New York 26th,New York,Northeast,0.85,30,0.85,20,1,20,1,20,0.85,20,D,20,D,30,D,20,D,10,D,20,0.85,25,0.85,20,0.85,20,1,20,0.85,20,D,20,D,30,D,10,D,30,D,30,1,10,1,10,D,0,D,20,1,20,D,20,2.highly unlikely,30,civil rights and racism,40,4.somewhat agreeable,40,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,5.very open to experience,20,3.rather happy,40,White,80,6.65+,20,M,10,Has a College Degree,0,"3.[50000, 75000)",50,married,90,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,10,4.Strongly Approves,10,4.Very favourable,20,3.Somewhat favourable,30,4.Very favourable,10,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,20,D,24,D,13.3333333333333
New York,candidates,2024-10-06 07:23:58,no,9807f9ec1a9e9fca06b5c80b670c46a2e03aedc1f24f86e2638edd19f4404883,2024-10-06,New York 17th,New York,Northeast,0.85,20,0.85,20,0.85,20,1,20,0.85,20,D,10,D,30,D,10,D,20,D,30,0.85,25,0.85,20,0.85,30,1,20,0.85,20,D,30,D,30,D,25,D,30,D,40,0.85,20,1,20,D,30,D,40,1,30,D,30,3.unlikely,40,civil rights and racism,60,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,5.very open to experience,30,2.not very happy,50,White,80,5.55-64,20,M,30,Has a College Degree,20,"5.[100000, max]",70,married,60,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,40,No opinion,90,4.Very favourable,20,1.Very unfavourable,0,No opinion,90,No opinion,90,No opinion,90,1.Very unfavourable,70,No opinion,90,D,20,D,31,D,33.3333333333333
New York,candidates,2024-10-06 07:23:58,no,e852e4dab4887b6f7843f8435c1ef454ea88f5127d284a4822ac578e81f4b9e6,2024-10-06,New York's 12th,New York,Northeast,0.85,35,0.85,20,0.85,30,0.85,20,0.85,20,R,55,R,30,R,35,R,30,R,60,0.7,35,0.85,30,0.85,20,0.85,20,0.85,20,R,60,R,40,R,30,R,40,R,70,0.85,20,0.85,20,R,30,R,30,0.85,30,R,30,2.highly unlikely,30,crime,20,2.somewhat disagreeable,50,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,70,White,70,6.65+,20,F,20,Has a College Degree,40,"5.[100000, max]",60,single,80,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,7.strong R,30,5.very ideologically conservative,30,1.Strongly Disapproves,30,1.Very unfavourable,20,1.Very unfavourable,60,1.Very unfavourable,20,4.Very favourable,30,3.Somewhat favourable,50,2.Somewhat unfavourable,50,1.Very unfavourable,70,1.Very unfavourable,40,1.Very unfavourable,40,R,42,R,48,R,30
New York,candidates,2024-10-06 07:23:58,no,b0e0a9ccdccd8ab33a524052768874548de356656e527792ada8830b55e6aa25,2024-10-05,New York 12th,New York,Northeast,0.85,30,0.85,30,1,20,1,20,0.85,20,D,20,D,20,D,20,D,20,D,75,0.85,30,0.85,20,0.85,20,0.85,30,0.85,30,D,20,D,30,D,15,D,20,D,80,1,10,1,20,D,10,D,30,1,20,D,20,1.no chance,20,criminal justice reform and over-incarceration,30,2.somewhat disagreeable,40,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,40,2.not very happy,100,White,100,5.55-64,40,M,100,Has a College Degree,20,"5.[100000, max]",40,single,100,4.highly interested,10,3.about half of the time trust other people,100,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,40,4.Very favourable,10,No opinion,100,3.Somewhat favourable,40,1.Very unfavourable,10,1.Very unfavourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,31,D,33,D,20
New York,candidates,2024-10-06 07:23:58,no,75d99d346c2926caa4747afc4a83ca8709499239c09e7a4882fbbc41d6324f64,2024-10-07,New York 24th,New York,Northeast,0.85,20,1,20,1,10,1,20,1,20,R,10,R,10,R,0,R,0,R,0,0.85,20,1,20,1,20,1,20,0.85,20,R,10,R,20,R,10,R,10,R,20,1,10,1,10,R,0,R,10,1,0,R,0,1.no chance,20,immigration,10,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,40,White,90,3.35-44,50,M,60,Does not have a College Degree,90,"5.[100000, max]",80,single,90,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,7.strong R,0,5.very ideologically conservative,0,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,70,1.Very unfavourable,10,4.Very favourable,0,4.Very favourable,50,No opinion,70,No opinion,80,No opinion,80,1.Very unfavourable,40,R,4,R,14,R,3.33333333333333
New York,candidates,2024-10-06 07:23:58,no,ae4987b1b1fc02c1acee4eecc3621f83c0ca336fff53149dccdd76b25100829b,2024-10-07,New York 12th,New York,Northeast,0.85,30,0.85,20,1,20,1,20,0.85,20,D,25,D,10,D,25,D,20,stay home,70,0.85,20,0.85,20,0.85,35,1,20,0.5,20,D,30,D,30,D,25,D,30,L,70,0.85,20,0.85,20,D,10,D,30,1,30,D,30,2.highly unlikely,30,civil rights and racism,40,2.somewhat disagreeable,40,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,60,Mixed-race,90,3.35-44,50,M,10,Has a College Degree,40,"5.[100000, max]",60,single,80,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,30,2.Somewhat unfavourable,60,4.Very favourable,20,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,30,D,37,D,23.3333333333333
New York,candidates,2024-10-06 07:23:58,no,e883b67df7cb331d68833fa285169b763de650df741b573e3904e2200f54f833,2024-10-07,New York 10th,New York,Northeast,0.85,25,0.85,20,1,20,1,20,0.85,20,D,30,D,25,D,25,D,20,D,40,0.85,25,0.85,30,0.85,30,1,30,0.85,30,D,30,D,40,D,40,D,20,D,50,0.85,20,0.85,20,D,10,D,30,1,30,D,30,2.highly unlikely,30,civil rights and racism,30,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,5.very open to experience,30,2.not very happy,80,White,90,4.45-54,40,F,30,Has a College Degree,40,"5.[100000, max]",60,single,80,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,3.Somewhat favourable,40,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,28,D,36,D,23.3333333333333
New York,candidates,2024-10-06 07:23:58,no,d4385598fc7e2db5d46c68cd1f1fd796da943fb36533dc4019080f425549121c,2024-10-06,New York 1st,New York,Northeast,0.85,25,0.85,25,0.85,30,0.85,25,0.7,25,D,30,D,30,D,20,D,35,D,50,0.85,30,0.85,30,0.85,30,0.85,25,0.7,25,D,35,D,25,D,25,D,35,D,70,1,20,1,20,D,20,D,30,0.85,35,D,35,2.highly unlikely,35,taxes and government spending,60,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,70,White,90,4.45-54,70,F,10,Has a College Degree,60,"3.[50000, 75000)",85,single,90,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,15,1.strong D,20,1.very ideologically liberal,25,4.Strongly Approves,30,4.Very favourable,30,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,1.Very unfavourable,30,No opinion,90,No opinion,90,3.Somewhat favourable,70,No opinion,90,D,33,D,38,D,28.3333333333333
New York,candidates,2024-10-06 07:23:58,no,848d0dc4e30d3674aedd517b1dc92e1f5896f222056293c66859d26fdca0ca0d,2024-10-06,New York 7th,New York,Northeast,0.85,30,0.85,15,1,10,0.85,20,0.85,20,D,20,D,10,D,20,D,15,D,20,0.85,15,0.85,20,0.85,20,0.85,20,0.85,20,D,20,D,30,D,10,D,20,D,30,1,10,1,10,D,0,D,15,1,10,D,10,2.highly unlikely,20,civil rights and racism,30,4.somewhat agreeable,50,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,3.neither high nor low in neuroticism,70,5.very open to experience,30,3.rather happy,70,White,80,3.35-44,30,M,10,Has a College Degree,30,"3.[50000, 75000)",90,married,40,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,10,4.Very favourable,20,4.Very favourable,30,1.Very unfavourable,10,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,17,D,22,D,8.33333333333333
New York,candidates,2024-10-07 12:29:31,no,716e42643619919c8902a71594cab5cd10f3f1cebc2e47d10b2d748b3fbc7799,2024-10-07,New York 12th,New York,Northeast,0.7,60,0.7,50,0.7,40,0.5,90,1,90,stay home,90,stay home,70,stay home,90,stay home,90,R,30,0.7,40,0.7,50,0.7,60,0,90,1,90,D,50,D,75,stay home,90,stay home,90,R,40,0.7,60,0.7,60,stay home,90,stay home,90,0.5,90,stay home,90,1.no chance,90,jobs and the economy,90,4.somewhat agreeable,40,4.somewhat conscientious,60,4.somewhat extraverted,40,3.neither high nor low in neuroticism,80,4.somewhat open to experience,50,3.rather happy,40,White,20,5.55-64,30,M,20,Has a College Degree,90,"2.[25000, 50000)",90,widowed,0,1.not interested at all,90,2.some of the time trust other people,60,1.not paying attention at all,90,4.ind,80,3.moderate in ideological orientation,80,,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,74,D,69,stay home,90
New York,candidates,2024-10-07 12:29:31,no,3830838332d5dd9e6836d33de53ebdea0881fb8cffdc82b5d76ffb4804f27c7f,2024-10-07,New York 6th,New York,Northeast,0.85,20,1,15,1,10,1,20,1,20,D,15,D,10,D,20,D,20,D,20,0.85,20,0.85,20,0.85,20,1,20,1,20,D,10,D,10,D,10,D,30,D,20,1,10,1,10,D,15,D,15,1,30,D,30,2.highly unlikely,20,civil rights and racism,40,2.somewhat disagreeable,50,4.somewhat conscientious,60,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,50,White,90,5.55-64,30,F,10,Has a College Degree,20,"3.[50000, 75000)",60,married,40,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,40,No opinion,80,No opinion,80,3.Somewhat favourable,40,1.Very unfavourable,10,1.Very unfavourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,17,D,16,D,20
