state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
New York,candidates,2024-09-23 13:06:40,no,3c06f8deb5e8404aca6f7aee38c918a307fb12e7a273f1117289cc7d632619c1,2024-09-23,New York 1st,New York,Northeast,0.85,20,0.85,20,0.85,30,0.85,30,1,30,R,25,R,30,R,40,R,30,R,40,0.85,30,0.85,30,0.85,30,0.85,30,1,30,R,40,R,40,R,40,R,50,R,45,0.85,20,0.85,20,R,30,R,20,0.85,30,R,30,2.highly unlikely,30,inflation and the cost of living,100,4.somewhat agreeable,40,3.neither conscientious nor unconscientious,100,4.somewhat extraverted,40,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,3.rather happy,100,White,100,3.35-44,30,F,10,Does not have a College Degree,100,"3.[50000, 75000)",100,married,20,4.highly interested,10,3.about half of the time trust other people,50,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,100,1.Very unfavourable,20,4.Very favourable,20,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,33,R,43,R,26.6666666666667
New York,candidates,2024-09-23 13:06:40,no,7e51a5921a58791b6bfb0c73cb85ff09e59b906c0ed9c95e862208d4b56b788a,2024-09-23,New York 12th,New York,Northeast,0.85,30,0.85,30,0.85,30,0.85,30,0.7,30,R,25,R,20,R,25,R,30,D,50,0.85,40,0.85,20,0.85,40,0.85,30,0.7,30,R,60,R,40,R,30,R,30,D,55,0.85,20,1,10,R,10,R,15,0.85,30,R,30,2.highly unlikely,40,civil rights and racism,50,2.somewhat disagreeable,50,4.somewhat conscientious,50,5.very extraverted,30,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,3.rather happy,80,White,70,2.25-34,70,F,10,Has a College Degree,70,"3.[50000, 75000)",80,single,90,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,40,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,40,3.Somewhat favourable,60,1.Very unfavourable,40,1.Very unfavourable,40,1.Very unfavourable,40,R,30,R,43,R,18.3333333333333
New York,candidates,2024-09-23 13:06:40,no,7b955af23c7a03af447cd5e1a63fed47fb5c009818d02559fcf694ad74ee3fc0,2024-09-23,New York's 1st,New York,Northeast,1,20,1,10,1,10,,,1,,D,20,D,20,D,10,D,20,D,20,0.85,20,1,10,1,10,1,20,0.85,20,D,30,D,20,D,20,D,30,D,20,1,10,1,10,D,10,D,20,1,30,D,30,1.no chance,20,criminal justice reform and over-incarceration,40,4.somewhat agreeable,50,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,40,3.rather happy,70,White,80,5.55-64,30,M,0,Has a College Degree,0,"5.[100000, max]",30,single,80,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,No opinion,100,4.Very favourable,30,1.Very unfavourable,0,1.Very unfavourable,10,No opinion,100,No opinion,100,No opinion,100,3.Somewhat favourable,50,D,18,D,24,D,20
New York,candidates,2024-09-23 13:06:40,no,2f46bc3b78dcbd8c1f1bea20b58818514e2042014263d212362d97d7532ae165,2024-09-23,New York 26th,New York,Northeast,0.85,20,0.85,30,0.85,20,1,10,1,10,R,10,R,10,R,10,R,15,R,15,0.85,20,0.85,20,0.85,20,1,25,0.85,25,R,30,R,20,R,20,R,25,R,30,1,10,1,10,R,0,R,5,1,10,R,10,1.no chance,20,inflation and the cost of living,30,2.somewhat disagreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,30,2.somewhat closed to experience,30,2.not very happy,40,White,85,3.35-44,60,F,10,Does not have a College Degree,80,"3.[50000, 75000)",85,single,85,4.highly interested,15,1.never trust other people,40,4.paying a lot of attention,10,7.strong R,15,5.very ideologically conservative,15,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,12,R,25,R,5
New York,candidates,2024-09-23 13:06:40,no,9e56ccec84700a1f5610dd100021effdd187485398711bf451b66c627fd7b721,2024-09-23,New York 23rd,New York,Northeast,0.85,30,0.85,30,0.85,30,0.85,20,1,20,R,25,R,25,R,40,R,20,R,70,0.7,40,0.85,30,0.85,30,0.85,20,1,20,R,30,R,20,R,20,R,20,R,75,0.85,20,0.85,20,R,10,R,25,0.85,20,R,20,2.highly unlikely,20,crime,30,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,100,3.neither extraverted nor introverted,100,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,2.not very happy,100,White,100,3.35-44,100,M,100,Does not have a College Degree,100,"3.[50000, 75000)",100,single,100,4.highly interested,10,2.some of the time trust other people,100,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,100,1.Very unfavourable,10,4.Very favourable,20,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,36,R,33,R,18.3333333333333
New York,candidates,2024-09-23 13:06:40,no,2fab76cbb488465bdf8126d191d7f8c7658b549eb6e3cca943ffe4d6c9c229dc,2024-09-23,New York 11th,New York,Northeast,0.85,30,0.85,20,1,20,1,30,0.85,30,R,20,R,10,R,15,R,10,R,20,0.85,20,0.85,30,0.85,20,0.85,30,0.85,30,R,30,R,20,R,10,R,20,R,30,1,10,1,10,R,0,R,10,1,10,R,10,2.highly unlikely,30,immigration,30,1.very disagreeable,40,3.neither conscientious nor unconscientious,70,5.very extraverted,50,4.somewhat high in neuroticism,40,2.somewhat closed to experience,50,2.not very happy,50,White,90,3.35-44,70,M,20,Does not have a College Degree,80,"2.[25000, 50000)",90,single,80,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,100,1.Very unfavourable,10,4.Very favourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,15,R,22,R,6.66666666666667
New York,candidates,2024-09-23 13:06:40,no,7daa03373fb2bbdfc64d7b657c5e3a898eb1de512ff72a66f411da7fcf750d2b,2024-09-23,New York 1st,New York,Northeast,0.85,35,0.85,40,0.85,25,0.85,20,1,20,R,40,R,50,R,30,R,30,R,50,0.85,30,0.85,30,0.85,20,0.85,20,1,20,R,40,R,40,R,30,R,30,R,60,0.85,20,0.85,20,R,10,R,30,0.85,30,R,30,2.highly unlikely,30,taxes and government spending,50,2.somewhat disagreeable,30,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,40,White,80,4.45-54,50,F,20,Does not have a College Degree,80,"2.[25000, 50000)",80,single,60,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,30,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,30,4.Very favourable,30,No opinion,80,3.Somewhat favourable,40,No opinion,80,No opinion,80,No opinion,80,R,40,R,40,R,23.3333333333333
New York,candidates,2024-09-23 13:06:40,no,80e1650cab8445bccb65ea16538c1ff6e34839609ef2c9b020093ae50393e2a3,2024-09-23,New York's 14th,New York,Northeast,0.85,30,0.85,30,0.85,20,0.85,50,0.7,50,D,20,D,40,D,20,D,40,D,75,0.3,50,0.7,35,0.7,60,0.85,50,0.7,50,stay home,60,D,40,D,40,D,40,D,75,0.85,20,0.85,20,D,10,D,30,0.85,50,D,50,2.highly unlikely,40,civil rights and racism,40,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,5.very high in neuroticism,40,4.somewhat open to experience,50,2.not very happy,50,White,90,1.18-24,40,M,30,Does not have a College Degree,70,"1.[min, 25000)",70,single,70,4.highly interested,30,2.some of the time trust other people,50,4.paying a lot of attention,30,1.strong D,30,1.very ideologically liberal,30,3.Somewhat Approves,50,3.Somewhat favourable,50,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,39,D,51,D,30
New York,candidates,2024-09-23 13:06:40,no,aa83f4ed0f8fdb0f9d472d12c5d40225842cb5cc7dc2e14dcbed8cea50813ef1,2024-09-24,New York 18th,New York,Northeast,0.85,20,0.85,20,1,10,1,20,1,20,D,20,D,30,D,20,D,20,D,20,0.85,20,0.85,25,0.85,15,1,20,0.85,20,D,25,D,35,D,20,D,20,D,20,1,10,1,10,D,0,D,0,1,20,D,20,2.highly unlikely,30,inflation and the cost of living,70,4.somewhat agreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,3.neither high nor low in neuroticism,60,4.somewhat open to experience,50,3.rather happy,40,White,50,5.55-64,40,M,0,Does not have a College Degree,70,"3.[50000, 75000)",80,single,80,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,20,3.Somewhat Approves,30,4.Very favourable,20,4.Very favourable,10,3.Somewhat favourable,30,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,22,D,24,D,6.66666666666667
New York,candidates,2024-09-23 13:06:40,no,17ec88f499f376853675e35933e12272609cc459831c0a1bf8aeca7307514d40,2024-09-23,New York's 19th,New York,Northeast,0.85,20,0.85,35,0.85,20,0.85,20,0.85,20,R,30,R,45,R,30,R,30,R,50,0.7,50,0.7,40,0.7,50,0.85,20,0.85,20,R,40,R,50,R,40,R,30,R,50,0.85,20,0.85,15,R,10,R,25,0.85,30,R,30,2.highly unlikely,20,inflation and the cost of living,30,2.somewhat disagreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,2.somewhat low in neuroticism,40,5.very open to experience,30,3.rather happy,40,Hispanic,20,2.25-34,50,M,10,Has a College Degree,10,"5.[100000, max]",50,single,60,4.highly interested,10,3.about half of the time trust other people,60,4.paying a lot of attention,10,7.strong R,30,5.very ideologically conservative,30,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,70,1.Very unfavourable,10,4.Very favourable,10,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,70,R,37,R,42,R,21.6666666666667
New York,candidates,2024-09-23 13:06:40,no,edcfb1fd138b75f32ccc0a638b7f97b441e9184af0acce59ee3ffc04b6dedcba,2024-09-24,New York 11th,New York,Northeast,0.85,20,0.85,20,0.85,30,0.85,20,0.85,20,R,20,R,20,R,10,R,20,R,30,0.85,30,0.85,30,0.85,30,0.85,30,0.85,30,R,35,R,40,R,25,R,30,R,50,1,10,1,10,R,5,R,0,1,10,R,10,2.highly unlikely,30,jobs and the economy,40,3.neither agreeable nor disagreeable,80,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,3.neither high nor low in neuroticism,80,4.somewhat open to experience,60,2.not very happy,85,White,95,2.25-34,70,F,15,Does not have a College Degree,90,"3.[50000, 75000)",95,single,80,4.highly interested,10,2.some of the time trust other people,80,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,95,1.Very unfavourable,20,4.Very favourable,10,No opinion,95,No opinion,95,No opinion,95,No opinion,95,No opinion,95,R,20,R,36,R,5
New York,candidates,2024-09-23 13:06:40,no,3d1c6cf999895c48d37e44416d257954e22cd9eb2085c3fcda15f86502b07caa,2024-09-23,New York 12th,New York,Northeast,0.7,60,0.85,30,0.85,30,0.85,30,0.85,30,D,70,D,50,R,50,R,60,D,50,0.85,40,0.85,35,0.85,30,0.85,30,0.85,30,D,50,D,55,D,60,R,50,D,50,0.85,30,1,10,R,50,K,60,0.85,30,R,30,2.highly unlikely,40,foreign policy,30,2.somewhat disagreeable,50,5.very conscientious,20,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,50,White,50,4.45-54,40,M,10,Has a College Degree,10,"5.[100000, max]",20,married,80,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,7.strong R,40,5.very ideologically conservative,30,1.Strongly Disapproves,30,1.Very unfavourable,30,No opinion,80,1.Very unfavourable,30,4.Very favourable,30,No opinion,80,2.Somewhat unfavourable,70,No opinion,80,1.Very unfavourable,50,No opinion,80,D,56,D,53,R,46.6666666666667
New York,candidates,2024-09-23 13:06:40,no,dcfc07872468a9b47706787da9f64760a51dc9ddd2de248d301b9488c3d97cf1,2024-09-24,New York 12th,New York,Northeast,0.85,30,0.85,20,0.85,20,1,20,0.85,20,D,40,D,30,D,30,D,20,D,45,0.85,35,0.85,30,0.85,25,1,20,0.85,20,D,50,D,40,D,40,D,20,D,50,0.85,20,1,20,D,40,K,40,0.85,30,D,30,2.highly unlikely,30,civil rights and racism,40,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,40,White,50,6.65+,30,M,10,Has a College Degree,30,"5.[100000, max]",40,married,0,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,30,No opinion,70,3.Somewhat favourable,30,1.Very unfavourable,10,No opinion,70,3.Somewhat favourable,50,No opinion,70,2.Somewhat unfavourable,60,3.Somewhat favourable,50,D,33,D,40,D,36.6666666666667
New York,candidates,2024-09-23 13:06:40,no,dbd67e7041b1c03c3cfd3f61581876fca2c5eda4b67099814d248ce1d60d8f41,2024-09-24,New York 11th,New York,Northeast,1,20,1,10,1,10,1,20,1,20,R,10,R,10,R,5,R,10,R,10,0.85,30,0.85,30,1,10,1,20,0.85,20,R,20,R,20,R,10,R,20,R,20,1,10,1,0,R,0,R,0,1,10,R,10,1.no chance,10,crime,50,4.somewhat agreeable,40,4.somewhat conscientious,60,5.very extraverted,30,3.neither high nor low in neuroticism,80,2.somewhat closed to experience,50,3.rather happy,40,White,30,4.45-54,50,M,20,Has a College Degree,80,"3.[50000, 75000)",85,married,70,4.highly interested,10,2.some of the time trust other people,75,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,9,R,18,R,3.33333333333333
New York,candidates,2024-09-23 13:06:40,no,d653dafed1dfa0d70c6c0bc4bb9ad78eedceff9d8264e339f031b73b28f2f67d,2024-09-24,New York 14th,New York,Northeast,0.7,40,0.85,30,0.85,20,1,30,0.7,30,R,50,R,40,R,30,R,60,R,50,0.85,40,0.85,20,0.85,20,1,30,0.7,30,R,50,R,30,R,30,R,70,R,50,0.85,30,0.85,20,R,20,R,30,0.85,40,R,40,1.no chance,30,abortion,50,2.somewhat disagreeable,60,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,3.neither high nor low in neuroticism,80,2.somewhat closed to experience,60,2.not very happy,70,White,85,2.25-34,70,M,10,Has a College Degree,80,"3.[50000, 75000)",90,single,85,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,40,5.very ideologically conservative,30,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,4.Very favourable,40,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,46,R,46,R,30
New York,candidates,2024-09-23 13:06:40,no,fed28abbecf6248a0a794c9fb308b63cd30977f51f072c80be7064c8f4ca9b5f,2024-09-23,New York's 24th,New York,Northeast,0.85,20,0.85,30,1,10,0.85,20,1,20,R,10,R,20,R,5,R,20,R,10,0.85,21,0.85,20,0.85,30,0.85,30,1,30,R,20,R,20,R,20,R,30,R,30,1,10,1,10,R,5,R,5,1,10,R,10,2.highly unlikely,30,national security,30,2.somewhat disagreeable,50,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,3.rather happy,60,White,50,5.55-64,50,F,10,Has a College Degree,20,"4.[75000, 100000)",50,married,40,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,20,No opinion,70,1.Very unfavourable,10,4.Very favourable,10,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,70,R,13,R,24,R,6.66666666666667
New York,candidates,2024-09-23 13:06:40,no,a06b784c19c018a034be7a41024e9aaf6a9caa0822de19f853123c4adb17fdd1,2024-09-24,New York 15th,New York,Northeast,0.85,40,1,10,1,10,1,30,1,30,R,20,R,15,R,20,R,30,R,40,0.85,25,0.85,30,0.85,25,1,30,1,30,R,35,R,30,R,20,R,30,R,50,1,10,1,20,R,10,R,10,1,30,R,30,2.highly unlikely,30,national security,50,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,50,2.not very happy,60,Hispanic,50,3.35-44,50,F,10,Does not have a College Degree,70,"2.[25000, 50000)",80,single,80,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,4.Very favourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,25,R,33,R,16.6666666666667
New York,candidates,2024-09-23 13:06:40,no,386aa459da491a8693cf361aac8cc10fcfaf295dc2129e00f3176bf7b058bb30,2024-09-23,New York 10th,New York,Northeast,0.85,30,0.85,15,0.85,30,0.85,20,0.85,20,D,40,D,35,D,40,D,30,D,50,0.85,30,0.85,30,0.85,30,0.85,20,0.85,20,D,40,D,40,D,40,D,30,D,60,0.85,20,1,20,D,10,D,30,0.85,30,D,30,2.highly unlikely,30,climate change and the environment,40,3.neither agreeable nor disagreeable,70,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,3.neither high nor low in neuroticism,70,5.very open to experience,30,3.rather happy,70,White,20,4.45-54,40,M,0,Has a College Degree,20,"5.[100000, max]",50,married,80,4.highly interested,10,3.about half of the time trust other people,70,4.paying a lot of attention,10,3.ind - lean D,30,2.somewhat ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,20,No opinion,80,3.Somewhat favourable,40,1.Very unfavourable,20,1.Very unfavourable,40,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,39,D,42,D,23.3333333333333
New York,candidates,2024-09-23 13:06:40,no,81add017e1aafe1e32c831557226bd33b4f189edd2a4cad9611b79a2eb284118,2024-09-23,New York 1st,New York,Northeast,0.85,30,0.85,30,0.85,40,1,20,0.5,20,D,40,G,50,D,50,D,30,stay home,90,0.7,50,0.85,30,0.85,30,1,20,0.7,20,D,60,D,40,D,40,D,40,stay home,90,0.85,30,0.85,20,stay home,50,W,40,0.85,40,W,40,3.unlikely,30,civil rights and racism,30,2.somewhat disagreeable,40,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,5.very open to experience,50,2.not very happy,60,White,90,2.25-34,60,F,20,Has a College Degree,80,"3.[50000, 75000)",80,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,30,1.strong D,30,1.very ideologically liberal,20,2.Somewhat Disapproves,40,2.Somewhat unfavourable,40,No opinion,90,2.Somewhat unfavourable,30,1.Very unfavourable,20,1.Very unfavourable,40,No opinion,90,No opinion,90,3.Somewhat favourable,70,3.Somewhat favourable,70,D,52,D,54,W,43.3333333333333
New York,candidates,2024-09-25 07:11:03,no,3d9d6b30226c0af6e1abcd265479badfe56655c8a870c512a50d351016eb3a20,2024-09-25,New York's 12th Congressional District,New York,Northeast,0.85,20,0.85,30,0.85,20,1,20,0.85,20,D,10,D,20,D,25,D,30,D,20,0.85,20,0.85,25,0.85,15,1,20,0.85,20,D,30,D,20,D,25,D,30,D,30,1,10,1,10,D,10,D,20,1,30,D,30,2.highly unlikely,30,civil rights and racism,20,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,5.very open to experience,30,2.not very happy,100,White,100,4.45-54,50,F,10,Has a College Degree,40,"3.[50000, 75000)",100,single,100,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,30,1.very ideologically liberal,20,3.Somewhat Approves,30,4.Very favourable,30,No opinion,100,3.Somewhat favourable,30,1.Very unfavourable,10,1.Very unfavourable,30,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,21,D,27,D,20
New York,candidates,2024-09-26 06:15:26,no,a6590421d95f11cc45032d82f6eec2eeef27d207351481a6981e1627450a49b1,2024-09-25,New York 9th,New York,Northeast,0.85,20,1,15,0.85,20,0.85,30,1,30,R,10,R,10,R,10,R,20,R,10,0.85,30,0.85,25,0.85,20,0.85,30,1,30,"voted for Menachem M Raitport, the Conservative Party candidate, in the 2022 elections for the House of Representatives in New York 9th",35,"voted for Menachem M Raitport, the Conservative Party candidate, in the 2022 elections for the House of Representatives in New York 9th",30,R,30,R,20,R,20,1,10,1,10,R,15,R,0,0.85,10,R,10,2.highly unlikely,20,national security,30,2.somewhat disagreeable,40,5.very conscientious,20,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,50,Asian,10,4.45-54,30,M,10,Has a College Degree,0,"4.[75000, 100000)",30,single,80,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,60,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,50,2.Somewhat unfavourable,60,1.Very unfavourable,60,1.Very unfavourable,60,1.Very unfavourable,50,R,12,R,27,R,8.33333333333333
New York,candidates,2024-09-26 06:15:26,no,a573e066fde5eae66ec17bd031d32ced51439c1d73c379279ca0ec101aa30bf7,2024-09-26,New York 16th,New York,Northeast,0.85,20,0.85,30,1,10,1,20,0.85,20,R,25,R,25,R,20,R,20,R,35,0.85,30,0.85,20,0.85,30,0.85,30,0.85,30,R,40,R,30,R,20,R,30,R,40,0.85,20,0.85,20,R,10,R,10,1,20,R,20,2.highly unlikely,20,immigration,30,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,3.neither open nor closed to experience,70,2.not very happy,70,White,60,4.45-54,40,M,10,Does not have a College Degree,70,"4.[75000, 100000)",50,married,90,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,10,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,25,R,32,R,13.3333333333333
New York,candidates,2024-09-26 06:15:26,no,27ee92966488c0dff96e0f62b4c980d89781fb7ded5c11dc005ce7b9b9b24d42,2024-09-27,New York 10th,New York,Northeast,0.85,20,0.85,20,0,0,0,0,0.85,0,D,30,D,30,stay home,0,stay home,0,D,40,0.85,20,0.7,40,0,0,0,0,0.85,0,D,30,D,30,stay home,0,stay home,0,D,40,0.85,20,0.85,20,D,10,D,30,1,30,D,30,2.highly unlikely,40,abortion,10,2.somewhat disagreeable,60,4.somewhat conscientious,50,5.very extraverted,30,4.somewhat high in neuroticism,50,5.very open to experience,30,2.not very happy,80,White,90,1.18-24,0,F,10,Does not have a College Degree,30,"1.[min, 25000)",70,single,20,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,No opinion,90,4.Very favourable,30,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,20,D,20,D,23.3333333333333
New York,candidates,2024-09-26 06:15:26,no,2169ff98339c128d3e27bbb243195fd71368317cdf934b9bb4c497381e192c65,2024-09-26,New York's 10th,New York,Northeast,0.85,25,0.85,25,0.85,20,0.85,30,0.85,30,R,40,R,50,R,50,D,35,D,30,0.7,40,0.85,30,0.85,20,0.85,30,0.85,30,stay home,50,R,50,R,30,R,40,R,50,0.85,20,1,10,R,10,R,40,0.85,50,K,50,2.highly unlikely,40,crime,30,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,100,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,3.neither open nor closed to experience,90,2.not very happy,90,White,70,4.45-54,60,M,10,Has a College Degree,80,"3.[50000, 75000)",90,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,5.ind - lean R,30,3.moderate in ideological orientation,50,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,100,1.Very unfavourable,20,3.Somewhat favourable,50,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,41,R,44,R,33.3333333333333
